Open,High,Low,Close,Volume,target
0.251403618,0.1762789,0.259891919,0.172689124,0.022695307,0
0.246724891,0.170768378,0.259705572,0.170765785,0.021096635,0
0.246412976,0.172401125,0.262376545,0.173788176,0.007584795,0
0.248908297,0.173081437,0.261134232,0.174062939,0.018741334,0
0.248533999,0.179544395,0.264302131,0.180725937,0.024343092,0
0.253898939,0.178591959,0.266414063,0.17619235,0.020068104,0
0.250655022,0.175190402,0.263929437,0.174681155,0.02119415,0
0.247161572,0.172877343,0.260823654,0.171864836,0.022774315,0
0.2448534,0.16852335,0.256351326,0.169254589,0.024007841,0
0.245165315,0.168659412,0.258898068,0.168086847,0.023508879,0
0.242981909,0.166618478,0.256537673,0.166781724,0.006923546,0
0.242981909,0.17029216,0.258463259,0.167537321,0.02646208,0
0.241110418,0.165938166,0.254301509,0.162935044,0.030971958,0
0.238427948,0.166074229,0.252872849,0.161767302,0.03652318,0
0.239238927,0.165257855,0.253990931,0.165820054,0.022365038,0
0.243917654,0.167843039,0.257717871,0.167743393,0.0191741,0
0.243293824,0.167162727,0.258339027,0.167606012,0.01699034,0
0.243293824,0.169679879,0.258960184,0.170010187,0.028045805,0
0.245290081,0.170088066,0.259891919,0.169254589,0.019384077,0
0.244541485,0.169067599,0.257407292,0.169598043,0.022830546,0
0.244479102,0.16791107,0.258649606,0.168018156,0.011381463,0
0.242482845,0.167298789,0.257220945,0.166163507,0.013474115,0
0.243855271,0.167979101,0.257407292,0.168018156,0.018549863,0
0.243106675,0.174646153,0.259084415,0.176054969,0.025783748,0
0.250093575,0.174033873,0.262997702,0.173032578,0.01707006,0
0.247161572,0.172605219,0.262997702,0.173994248,0.012024918,0
0.248284467,0.177163305,0.264240015,0.175711516,0.0187876,0
0.251278852,0.176210869,0.262811355,0.173101269,0.020270963,0
0.247660636,0.172877343,0.262438661,0.172963887,0.010083877,0
0.248845914,0.176142838,0.264612709,0.175024608,0.017618847,0
0.250467873,0.175326464,0.264240015,0.174337701,0.018337039,0
0.249220212,0.173693717,0.263929437,0.175093299,0.013654197,0
0.250155958,0.17566662,0.262438661,0.172070908,0.020788431,0
0.246724891,0.171720814,0.262065967,0.172070908,0.006521386,0
0.247910168,0.172401125,0.257096714,0.16643827,0.032338588,0
0.241297567,0.167638945,0.256164979,0.168636373,0.020615467,0
0.244791017,0.170360191,0.259394993,0.171658764,0.021457511,0
0.248908297,0.173013406,0.261320579,0.170628403,0.025214319,0
0.245165315,0.171380658,0.260885769,0.172414362,0.022440488,0
0.248533999,0.174782215,0.263121933,0.174818536,0.027707706,0
0.248596382,0.177163305,0.264240015,0.178390453,0.022056835,0
0.25308796,0.178796053,0.266724641,0.178802597,0.028182468,0
0.252027449,0.1762789,0.265668675,0.175780206,0.021450393,0
0.250467873,0.176619056,0.266414063,0.177978309,0.013397954,0
0.252651279,0.17804771,0.268588111,0.178871288,0.009141472,0
0.252776045,0.177503461,0.266289832,0.176947948,0.022897454,0
0.25102932,0.177503461,0.265855022,0.177360092,0.01951291,0
0.251590767,0.180224707,0.267470029,0.181756298,0.028974686,0
0.255458515,0.185667198,0.271072737,0.186770719,0.033863235,0
0.259513412,0.185327043,0.27417852,0.185122142,0.021004815,0
0.258203369,0.20777732,0.273246786,0.196181346,0.035256912,0
0.268870867,0.197232493,0.27790546,0.189037513,0.024860561,0
0.260386775,0.188252382,0.275110255,0.189587038,0.011150133,0
0.26481597,0.19940949,0.280700665,0.198722902,0.031539964,0
0.270929507,0.199273427,0.280079508,0.191510378,0.046741585,0
0.265127885,0.190565441,0.272936207,0.18388571,0.040188168,0
0.258140986,0.184306576,0.26330828,0.177360092,0.046041899,0
0.252027449,0.179272271,0.264426362,0.174612464,0.035640565,0
