close,high,low,open,volume,target
0.193821455,0.190546529,0.19681742,0.191603798,0.042643879,0
0.192118706,0.188449993,0.194674352,0.187772198,0.017014982,0
0.185721236,0.186019917,0.189205833,0.186677455,0.03805943,0
0.18022379,0.178490732,0.182308602,0.179371237,0.053978427,0
0.185137436,0.182184209,0.187038132,0.182250887,0.037775768,0
0.182826563,0.181040644,0.185412356,0.181917704,0.032074467,0
0.182413038,0.17906323,0.185215292,0.180132797,0.014357703,0
0.190099732,0.186544051,0.188220514,0.181298936,0.042065779,0
0.194526879,0.189641206,0.193812198,0.187439016,0.042444938,0
0.194551204,0.19083242,0.197743374,0.19158,0.008294209,0
0.192410606,0.189831801,0.194526554,0.191461006,0.028558467,0
0.189929458,0.189331491,0.190880875,0.189676099,0.043911631,0
0.181196789,0.184685758,0.17930338,0.185701706,0.091600704,0
0.18696181,0.182827465,0.1824564,0.18046598,0.089683302,0
0.185015811,0.181707724,0.182604197,0.179323639,0.087870705,0
0.181975189,0.18397103,0.185387723,0.185344725,0.064601782,0
0.181585989,0.18135036,0.182357868,0.17720555,0.048705434,0
0.180053515,0.178216753,0.177579072,0.173492944,0.052490485,0
0.180807589,0.178777338,0.183614149,0.177134154,0.040802388,0
0.180929214,0.180111498,0.183392452,0.180608772,0.036529199,0
0.188956458,0.184614285,0.183318554,0.177538732,0.06764307,0
0.186596935,0.183423071,0.18989802,0.184559366,0.02360631,0
0.187983459,0.186162863,0.191225737,0.185392323,0.036670431,0
0.187861834,0.185186068,0.190363583,0.185154335,0.027571663,0
0.192118706,0.187663792,0.192358853,0.188081582,0.07997814,0
0.198078326,0.194882546,0.198270766,0.191056427,0.054380556,0
0.19350523,0.190570353,0.196374027,0.191413408,0.048924719,0
0.193043055,0.190641826,0.194304858,0.191032628,0.036228868,0
0.194648504,0.192071282,0.19639866,0.189366715,0.027999744,0
0.194648504,0.190641826,0.197383979,0.190580452,0.014601218,0
0.183848212,0.181231238,0.185510888,0.181346534,0.067257433,0
0.183921187,0.179587364,0.185584787,0.179680621,0.032093926,0
0.185088786,0.182136561,0.187481525,0.181822509,0.014430395,0
0.180588665,0.179134702,0.184377771,0.180680168,0.044457223,0
0.187959134,0.183208653,0.184476303,0.179823413,0.042602991,0
0.187886159,0.188569114,0.191127205,0.185463719,0.054343574,0
0.189832158,0.185996093,0.1914228,0.185487518,0.033772653,0
0.194624179,0.190522705,0.193812198,0.187629406,0.036278005,0
0.193043055,0.191094487,0.195979899,0.189795093,0.027306398,0
0.192994405,0.189784152,0.194698985,0.190271068,0.03081936,0
0.192897105,0.187973507,0.193689033,0.186963041,0.03806154,0
0.195305279,0.190808596,0.197359346,0.190366263,0.019179158,0
0.1997081,0.195263735,0.20021677,0.194150265,0.042576479,0
0.197518852,0.200100062,0.201423786,0.198243652,0.055399939,0
0.204597422,0.199766522,0.198788058,0.194078869,0.066586814,0
0.204986621,0.201791585,0.206621342,0.201742069,0.058747872,0
0.203040623,0.200552723,0.204552173,0.199933363,0.060594739,0
0.199489175,0.196264354,0.202556902,0.196815726,0.045640034,0
0.199586475,0.200219183,0.203098827,0.196815726,0.06331765,0
0.19272683,0.195120789,0.194181693,0.196696732,0.122025861,1
0.185161761,0.189522085,0.18760469,0.190175873,0.088093974,0
0.18613476,0.182493925,0.186446941,0.184202385,0.080187242,0
0.177499392,0.178110259,0.179081683,0.179823413,0.115402155,1
0.175091219,0.171463287,0.173243669,0.168804588,0.105137725,0
0.176210168,0.174012484,0.177677604,0.171993622,0.061081252,0
0.177061542,0.174441321,0.178318061,0.172707585,0.08323121,0
0.159352955,0.170105303,0.161912504,0.16992313,0.230584142,1
0.149598638,0.163148616,0.151812987,0.153501987,0.17036337,1
0.165507176,0.162767427,0.146886393,0.143339918,0.172028884,1
0.157017757,0.162005051,0.159375308,0.162997692,0.122928203,1
0.14633909,0.156287225,0.149423589,0.156334039,0.119012187,1
0.149404038,0.148877877,0.137624396,0.148670839,0.172334753,1
0.164728776,0.16317244,0.155532565,0.152074062,0.153148164,1
0.168693748,0.165221327,0.165730614,0.160284633,0.064569731,0
0.176064218,0.171868299,0.168760469,0.162878698,0.088116928,0
0.189734858,0.18509077,0.183835846,0.178942859,0.122173219,1
0.188372659,0.18921237,0.190659178,0.18505914,0.088022343,0
0.18696181,0.18787821,0.189797024,0.184321378,0.069009506,0
0.185064461,0.187544671,0.188787073,0.186177682,0.076176937,0
0.188542934,0.187139658,0.19051138,0.183726409,0.059587119,0
0.195840428,0.191189784,0.195019214,0.188176777,0.068381388,0
0.204281197,0.200100062,0.201596216,0.194554844,0.079454552,0
0.202870348,0.202696908,0.206399645,0.201099503,0.085053806,0
0.202213573,0.203030447,0.206128683,0.201480283,0.069238497,0
0.194624179,0.201029209,0.192851512,0.199766772,0.116546285,1
0.197567502,0.192738362,0.19233422,0.186106285,0.08433406,0
0.199051326,0.196169057,0.197433245,0.191841786,0.053041494,0
0.198686451,0.197384095,0.201399153,0.19826745,0.038682179,0
0.194697154,0.19166627,0.19681742,0.191199219,0.063320548,0
0.199343225,0.194691952,0.198788058,0.192484352,0.036737436,0
0.20673802,0.201553343,0.204502907,0.198386444,0.062329629,0
0.210970567,0.207247344,0.211449404,0.203931555,0.064416107,0
0.206713695,0.209891838,0.209060006,0.209405269,0.061654973,0
0.202991973,0.202792205,0.205537491,0.204002951,0.055139901,0
0.203502797,0.202125125,0.206177949,0.199671577,0.034934445,0
0.201970324,0.199456807,0.205069465,0.200028559,0.079298983,0
0.195353928,0.195525802,0.195314809,0.196863324,0.066748563,0
0.195207979,0.193929575,0.198467829,0.191913182,0.024753665,0
0.185550961,0.189855625,0.189402897,0.191437207,0.074352299,0
0.179664315,0.184113975,0.182850527,0.179442633,0.092418622,0
0.170153247,0.177538476,0.173834861,0.175611033,0.089921706,0
0.189199708,0.185114595,0.177529806,0.174849473,0.077543815,0
0.178423741,0.189998571,0.178712188,0.188200576,0.085918174,0
